source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,132,0.038369586582937536,1.1112788915634155,0.9756092801810767
residual,325,0.037714979327646385,1.1216514110565186,0.9766629592772542
residual,201,0.03692594581185141,1.1125282049179077,0.9768971101875159
residual,138,0.036585804954222645,1.1333017349243164,0.9760190442740346
residual,376,0.03650855573160901,1.0961902141571045,0.9773458994321841
residual,147,0.036358973686639776,1.093764066696167,0.9776776132217214
residual,438,0.03624060845123142,1.098818063735962,0.9770336982185018
residual,170,0.0362121849357053,1.1042526960372925,0.974809264571016
residual,508,0.03586968853436758,1.0996254682540894,0.9776971257975765
residual,465,0.03583121262775478,1.0878576040267944,0.9749848777537122
residual,391,0.03565790279707387,1.0910112857818604,0.9778532264044176
residual,95,0.035583451795269845,1.084182858467102,0.9758239185154832
residual,431,0.03548634958711329,1.115222692489624,0.9757263556362076
residual,75,0.03535645330019371,1.0925397872924805,0.9776776132217214
residual,316,0.03519524921636944,1.0914301872253418,0.9769361353392262
residual,213,0.03501597989145038,1.0982351303100586,0.9766044215496887
residual,457,0.03501272062478435,1.1073415279388428,0.9769946730667916
residual,338,0.03500232380443988,1.090295672416687,0.9773068742804738
residual,182,0.03486368794850048,1.1036415100097656,0.975082440632988
residual,346,0.034766773642418945,1.0673044919967651,0.9778727389802728
residual,47,0.03446105431731629,1.0977368354797363,0.976643446701399
residual,157,0.034436159668641705,1.0928500890731812,0.9763312454877169
residual,392,0.03430415061405857,1.0815593004226685,0.9766824718531093
residual,491,0.034248895559729146,1.0872787237167358,0.9756678179086421
residual,151,0.03421664046985386,1.0575696229934692,0.9761361197291655
residual,102,0.03388426150928765,1.0839756727218628,0.9776190754941559
residual,292,0.03376005176111197,1.089347004890442,0.9767995473082401
residual,98,0.0337342373798842,1.0453460216522217,0.9754141544225253
residual,312,0.03345681297386415,1.1129932403564453,0.9766239341255439
residual,81,0.03339475110655702,1.1270782947540283,0.9702433218209136
residual,134,0.033327080728540445,1.0711561441421509,0.9776190754941559
residual,117,0.03328933999364224,1.0446951389312744,0.9761946574567308
residual,458,0.033012467198121904,1.0680140256881714,0.9783605533766513
residual,221,0.03300679870986935,1.0788887739181519,0.9768580850358056
residual,38,0.03260659671833914,1.1235111951828003,0.977189798825343
residual,455,0.03248983054287901,1.0601446628570557,0.9768971101875159
residual,500,0.032461377590037144,1.070603609085083,0.975375129270815
residual,377,0.03241617754108296,1.0909533500671387,0.9768580850358056
residual,136,0.032297734788576164,1.0673459768295288,0.9779117641319831
residual,64,0.03188294663357516,1.1451547145843506,0.9777166383734317
residual,326,0.03177432766783709,1.0929040908813477,0.974945852602002
residual,405,0.03166752882430921,1.0850175619125366,0.9760775820016
residual,118,0.031571438399964354,1.1009441614151,0.976214170032586
residual,421,0.03146897285494301,1.0989960432052612,0.9758824562430486
residual,475,0.03104644741282842,1.0951204299926758,0.9784581162559269
residual,498,0.030941947335278358,1.0667275190353394,0.9756873304844973
residual,340,0.03077646926513113,1.1019246578216553,0.9772873617046186
residual,469,0.030729948757341752,1.1050913333892822,0.9773458994321841
residual,330,0.030615779126610912,1.1253665685653687,0.9758239185154832
residual,453,0.03044004793350445,1.1104791164398193,0.9748678022985814
residual,40,0.03003311002301132,1.0722883939743042,0.974243399871217
residual,430,0.029822312256195114,1.1142805814743042,0.9740677866885208
residual,48,0.029814460710438535,1.083045482635498,0.9769751604909364
residual,232,0.029800554715975192,1.078291893005371,0.9769556479150813
residual,233,0.029662233528010937,1.1019821166992188,0.9765653963979785
residual,25,0.029386251955565858,1.1005393266677856,0.9769361353392262
residual,363,0.029281439642242755,1.0590049028396606,0.9760190442740346
residual,235,0.029105668114186408,1.1012835502624512,0.9713165134929462
residual,186,0.029068766020363426,1.100085973739624,0.9782239653456652
residual,5,0.028908307018943032,1.0978072881698608,0.9780093270112588
residual,356,0.0287899092254332,1.1062036752700806,0.9761361197291655
residual,228,0.02866886478864211,1.125011682510376,0.9771507736736327
residual,482,0.028607024085472763,1.0702736377716064,0.9765849089738337
residual,275,0.02835343555160631,1.0503990650177002,0.9776581006458662
residual,44,0.02827783027848264,1.1247289180755615,0.973970223809245
residual,183,0.028252876126941644,1.128313660621643,0.978048352162969
residual,184,0.028158680245466864,1.0854612588882446,0.9773654120080392
residual,327,0.02814398004288589,1.1156742572784424,0.9767019844289645
residual,142,0.028000845831903484,1.0715022087097168,0.9755702550293665
residual,291,0.027722782086730624,1.104353427886963,0.9780678647388241
residual,310,0.02752052547029622,1.0968385934829712,0.9781264024663896
residual,511,0.027384714095085593,1.081915259361267,0.9768580850358056
residual,461,0.027195884957810546,1.115531086921692,0.9767410095806748
residual,262,0.027166292199071337,1.1081196069717407,0.976214170032586
